2026/07/21 22:52:09.606, 140.57, 2557, 13801, 54, 234, 0x0000000000000000
2026/07/21 22:52:09.708, 140.57, 2557, 13801, 54, 234, 0x0000000000000000
2026/07/21 22:52:09.811, 140.57, 2557, 13801, 49, 234, 0x0000000000000000
2026/07/21 22:52:09.911, 140.57, 2557, 13801, 49, 234, 0x0000000000000000
2026/07/21 22:52:10.012, 140.57, 2557, 13801, 49, 234, 0x0000000000000000
2026/07/21 22:52:10.112, 140.57, 2557, 13801, 49, 234, 0x0000000000000000
2026/07/21 22:52:10.212, 140.57, 2557, 13801, 49, 234, 0x0000000000000000
2026/07/21 22:52:10.315, 99.67, 2587, 14001, 48, 234, 0x0000000000000000
2026/07/21 22:52:10.415, 99.67, 2587, 14001, 48, 234, 0x0000000000000000
2026/07/21 22:52:10.516, 99.67, 2587, 14001, 48, 234, 0x0000000000000000
2026/07/21 22:52:10.616, 99.67, 2587, 14001, 48, 234, 0x0000000000000000
2026/07/21 22:52:10.716, 99.67, 2587, 14001, 48, 234, 0x0000000000000000
2026/07/21 22:52:10.816, 67.22, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:10.916, 67.22, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.016, 67.22, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.116, 67.22, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.217, 67.22, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.317, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.417, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.517, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.618, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.718, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.818, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:11.918, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:12.019, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:12.119, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:12.219, 66.12, 2587, 14001, 47, 234, 0x0000000000000000
2026/07/21 22:52:12.319, 33.84, 480, 7001, 46, 234, 0x0000000000000000
2026/07/21 22:52:12.419, 33.84, 480, 7001, 46, 234, 0x0000000000000000
2026/07/21 22:52:12.520, 33.84, 480, 7001, 46, 1767, 0x0000000000000000
2026/07/21 22:52:12.620, 33.84, 480, 7001, 46, 2077, 0x0000000000000000
2026/07/21 22:52:12.720, 33.84, 480, 7001, 46, 3225, 0x0000000000000000
2026/07/21 22:52:12.821, 39.57, 2032, 13801, 47, 4321, 0x0000000000000000
2026/07/21 22:52:12.921, 39.57, 2032, 13801, 47, 5549, 0x0000000000000000
2026/07/21 22:52:13.021, 39.57, 2032, 13801, 47, 6697, 0x0000000000000000
2026/07/21 22:52:13.121, 39.57, 2032, 13801, 47, 7733, 0x0000000000000000
2026/07/21 22:52:13.221, 39.57, 2032, 13801, 47, 8909, 0x0000000000000000
2026/07/21 22:52:13.321, 61.86, 2587, 13801, 47, 10057, 0x0000000000000000
2026/07/21 22:52:13.422, 61.86, 2587, 13801, 47, 11205, 0x0000000000000000
2026/07/21 22:52:13.522, 61.86, 2587, 13801, 47, 12269, 0x0000000000000000
2026/07/21 22:52:13.622, 61.86, 2587, 13801, 47, 13417, 0x0000000000000000
2026/07/21 22:52:13.722, 61.86, 2587, 13801, 47, 14565, 0x0000000000000000
2026/07/21 22:52:13.822, 69.23, 2587, 13801, 47, 16211, 0x0000000000000000
2026/07/21 22:52:13.922, 69.23, 2587, 13801, 47, 16323, 0x0000000000000000
2026/07/21 22:52:14.023, 69.23, 2587, 13801, 47, 16325, 0x0000000000000000
2026/07/21 22:52:14.123, 69.23, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:14.223, 69.23, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:14.323, 71.01, 2587, 13801, 48, 16327, 0x0000000000000000
2026/07/21 22:52:14.424, 71.01, 2587, 13801, 48, 16327, 0x0000000000000000
2026/07/21 22:52:14.524, 71.01, 2587, 13801, 48, 16327, 0x0000000000000000
2026/07/21 22:52:14.625, 71.01, 2587, 13801, 48, 16327, 0x0000000000000000
2026/07/21 22:52:14.725, 71.01, 2587, 13801, 48, 16327, 0x0000000000000000
2026/07/21 22:52:14.826, 68.96, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:14.926, 68.96, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.026, 68.96, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.127, 68.96, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.227, 68.96, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.327, 65.26, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.427, 65.26, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.528, 65.26, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.628, 65.26, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.728, 65.26, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.828, 65.54, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:15.929, 65.54, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.029, 65.54, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.129, 65.54, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.230, 65.54, 2587, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.330, 63.28, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.430, 63.28, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.530, 63.28, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.631, 63.28, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.731, 63.28, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.831, 60.83, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:16.932, 60.83, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.032, 60.83, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.132, 60.83, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.232, 60.83, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.384, 61.52, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.551, 61.52, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.651, 61.52, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.751, 61.52, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.852, 61.97, 2542, 13801, 47, 16327, 0x0000000000000000
2026/07/21 22:52:17.964, 61.97, 2542, 13801, 47, 16587, 0x0000000000000000
2026/07/21 22:52:18.064, 61.97, 2542, 13801, 47, 18079, 0x0000000000000000
2026/07/21 22:52:18.164, 61.97, 2542, 13801, 47, 18079, 0x0000000000000000
2026/07/21 22:52:18.264, 162.34, 2565, 13801, 56, 18079, 0x0000000000000000
2026/07/21 22:52:18.364, 162.34, 2565, 13801, 56, 18079, 0x0000000000000000
2026/07/21 22:52:18.464, 162.34, 2565, 13801, 56, 18079, 0x0000000000000000
2026/07/21 22:52:18.565, 162.34, 2565, 13801, 56, 18079, 0x0000000000000000
2026/07/21 22:52:18.665, 162.34, 2565, 13801, 56, 18079, 0x0000000000000000
2026/07/21 22:52:18.765, 162.18, 2587, 13801, 49, 18079, 0x0000000000000000
2026/07/21 22:52:18.865, 162.18, 2587, 13801, 49, 18079, 0x0000000000000000
2026/07/21 22:52:18.965, 162.18, 2587, 13801, 49, 18079, 0x0000000000000000
2026/07/21 22:52:19.065, 162.18, 2587, 13801, 49, 18079, 0x0000000000000000
