2026/07/21 22:58:54.232, 9.37, 195, 405, 45, 234, 0x0000000000000000
2026/07/21 22:58:54.337, 9.37, 195, 405, 45, 248, 0x0000000000000000
2026/07/21 22:58:54.439, 9.37, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:54.539, 9.37, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:54.640, 9.37, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:54.740, 9.37, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:54.840, 9.37, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:54.940, 9.37, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.040, 14.03, 202, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.140, 14.03, 202, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.241, 14.03, 202, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.341, 14.03, 202, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.441, 14.03, 202, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.541, 14.26, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.641, 14.26, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.741, 14.26, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.841, 14.26, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:55.942, 14.26, 195, 405, 46, 295, 0x0000000000000000
2026/07/21 22:58:56.042, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.142, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.242, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.342, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.443, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.543, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.643, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.743, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.844, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:56.944, 12.88, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:57.044, 8.80, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:57.144, 8.80, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:57.245, 8.80, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:57.345, 8.80, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:57.445, 8.80, 195, 405, 45, 295, 0x0000000000000000
2026/07/21 22:58:57.547, 8.80, 195, 405, 45, 311, 0x0000000000000000
2026/07/21 22:58:57.647, 8.80, 195, 405, 45, 1583, 0x0000000000000000
2026/07/21 22:58:57.747, 8.80, 195, 405, 45, 2621, 0x0000000000000000
2026/07/21 22:58:57.847, 8.80, 195, 405, 45, 3737, 0x0000000000000000
2026/07/21 22:58:57.947, 8.80, 195, 405, 45, 4945, 0x0000000000000000
2026/07/21 22:58:58.047, 32.42, 2550, 13801, 47, 6093, 0x0000000000000000
2026/07/21 22:58:58.148, 32.42, 2550, 13801, 47, 7129, 0x0000000000000000
2026/07/21 22:58:58.248, 32.42, 2550, 13801, 47, 8305, 0x0000000000000000
2026/07/21 22:58:58.348, 32.42, 2550, 13801, 47, 9453, 0x0000000000000000
2026/07/21 22:58:58.448, 32.42, 2550, 13801, 47, 10601, 0x0000000000000000
2026/07/21 22:58:58.548, 43.95, 2587, 13801, 47, 11665, 0x0000000000000000
2026/07/21 22:58:58.648, 43.95, 2587, 13801, 47, 12813, 0x0000000000000000
2026/07/21 22:58:58.748, 43.95, 2587, 13801, 47, 13961, 0x0000000000000000
2026/07/21 22:58:58.849, 43.95, 2587, 13801, 47, 16027, 0x0000000000000000
2026/07/21 22:58:58.949, 43.95, 2587, 13801, 47, 16027, 0x0000000000000000
2026/07/21 22:58:59.049, 69.36, 2587, 13801, 48, 16101, 0x0000000000000000
2026/07/21 22:58:59.149, 69.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.249, 69.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.349, 69.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.450, 69.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.550, 71.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.650, 71.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.750, 71.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.850, 71.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:58:59.951, 71.36, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.051, 70.00, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.151, 70.00, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.251, 70.00, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.352, 70.00, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.452, 70.00, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.552, 65.99, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.652, 65.99, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.752, 65.99, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.853, 65.99, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:00.953, 65.99, 2587, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.053, 64.05, 2550, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.153, 64.05, 2550, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.253, 64.05, 2550, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.353, 64.05, 2550, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.454, 64.05, 2550, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.554, 62.22, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.654, 62.22, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.755, 62.22, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.855, 62.22, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:01.955, 62.22, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.055, 61.81, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.155, 61.81, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.257, 61.81, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.362, 61.81, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.468, 61.81, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.637, 62.34, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.737, 62.34, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.837, 62.34, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:02.937, 62.34, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:03.037, 65.52, 2542, 13801, 48, 16105, 0x0000000000000000
2026/07/21 22:59:03.138, 65.52, 2542, 13801, 48, 16515, 0x0000000000000000
2026/07/21 22:59:03.238, 65.52, 2542, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:03.338, 65.52, 2542, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:03.438, 65.52, 2542, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:03.538, 154.27, 2580, 13801, 56, 17857, 0x0000000000000000
2026/07/21 22:59:03.638, 154.27, 2580, 13801, 56, 17857, 0x0000000000000000
2026/07/21 22:59:03.738, 154.27, 2580, 13801, 56, 17857, 0x0000000000000000
2026/07/21 22:59:03.839, 154.27, 2580, 13801, 56, 17857, 0x0000000000000000
2026/07/21 22:59:03.939, 154.27, 2580, 13801, 56, 17857, 0x0000000000000000
2026/07/21 22:59:04.039, 181.76, 2587, 13801, 50, 17857, 0x0000000000000000
2026/07/21 22:59:04.139, 181.76, 2587, 13801, 50, 17857, 0x0000000000000000
2026/07/21 22:59:04.239, 181.76, 2587, 13801, 50, 17857, 0x0000000000000000
2026/07/21 22:59:04.339, 181.76, 2587, 13801, 50, 17857, 0x0000000000000000
2026/07/21 22:59:04.440, 181.76, 2587, 13801, 50, 17857, 0x0000000000000000
2026/07/21 22:59:04.540, 94.01, 2587, 13801, 49, 17857, 0x0000000000000000
2026/07/21 22:59:04.640, 94.01, 2587, 13801, 49, 17857, 0x0000000000000000
2026/07/21 22:59:04.740, 94.01, 2587, 13801, 49, 17857, 0x0000000000000000
2026/07/21 22:59:04.840, 94.01, 2587, 13801, 49, 17857, 0x0000000000000000
2026/07/21 22:59:04.940, 94.01, 2587, 13801, 49, 17857, 0x0000000000000000
2026/07/21 22:59:05.040, 65.04, 2587, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.141, 65.04, 2587, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.241, 65.04, 2587, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.341, 65.04, 2587, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.441, 65.04, 2587, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.541, 63.37, 2565, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.641, 63.37, 2565, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.741, 63.37, 2565, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.842, 63.37, 2565, 13801, 48, 17857, 0x0000000000000000
2026/07/21 22:59:05.942, 63.37, 2565, 13801, 48, 295, 0x0000000000000000
2026/07/21 22:59:06.042, 63.75, 2542, 13801, 48, 295, 0x0000000000000000
